Date,Area,Rent,Food,Transport,Utilities,Misc,Total
2023-08-31,Ruiru,21324,12962,8394,3183,4905,50768
2023-08-31,Donholm,37821,15387,8706,3535,8221,73669
2023-08-31,Githurai,13288,7008,3264,2745,4690,30996
2023-08-31,Embakasi,26041,16696,5524,3923,4898,57082
2023-08-31,Mlolongo,21038,9917,3824,2429,3019,40227
2023-08-31,Thika,26677,14836,6812,3046,8344,59715
2023-08-31,Ngong,42457,18237,8157,4445,6262,79557
2023-08-31,Ngong,35566,17057,6893,5572,6287,71374
2023-08-31,Umoja,25403,12982,4590,3903,7966,54844
2023-08-31,Kileleshwa,88584,25289,11103,4969,10627,140572
2023-08-31,Karen,166746,26480,14923,7354,19882,235386
2023-08-31,Embakasi,28202,14435,5272,4093,7178,59180
2023-08-31,Kileleshwa,84643,24235,12811,5245,11752,138686
2023-08-31,Githurai,14075,6987,4512,2678,5218,33471
2023-08-31,Langata,57810,22037,10698,5326,10293,106165
2023-08-31,Kitengela,28816,14554,5122,2373,8591,59456
2023-08-31,Ruiru,24058,10189,6532,3109,2475,46363
2023-08-31,South B,42685,15837,8408,5077,9584,81592
2023-08-31,Mlolongo,17934,10041,4002,4631,4911,41519
2023-08-31,Karen,168687,26871,18912,7148,14949,236568
2023-08-31,Juja,13900,12073,7414,3734,6473,43594
2023-08-31,Embakasi,30396,13619,5357,3448,5967,58787
2023-08-31,Mlolongo,17875,9724,4737,2954,7772,43062
2023-08-31,Embakasi,31397,14181,8100,2525,6192,62395
2023-08-31,Umoja,26544,12884,5335,3765,7293,55821
2023-08-31,Juja,19127,7706,6121,3276,6245,42475
2023-08-31,Kasarani,21977,10840,5877,2563,7829,49086
2023-08-31,South B,42895,16353,7634,3637,8961,79481
2023-08-31,South B,41748,14905,11471,4494,5991,78610
2023-08-31,Githurai,9779,10285,5385,3639,3864,32953
2023-08-31,Donholm,41219,14903,9854,4681,8478,79134
2023-08-31,Mlolongo,23869,11358,5014,4481,3220,47942
2023-08-31,Umoja,27395,14377,6919,2644,6576,57911
2023-08-31,Ruaka,48693,16753,12223,4070,11393,93132
2023-08-31,Ruaka,53930,18532,10318,6013,8993,97786
2023-08-31,Langata,62516,22293,12782,5158,10183,112933
2023-08-31,Kileleshwa,89997,24563,12881,7189,10434,145064
2023-08-31,Westlands,96333,26613,12968,5809,16088,157811
2023-08-31,Mlolongo,23340,11126,4210,4770,4251,47697
2023-08-31,Ngong,39783,17024,7864,3725,6724,75119
2023-08-31,Ruiru,23998,11836,6442,4968,6527,53771
2023-08-31,Kikuyu,25296,12030,6136,4143,7931,55536
2023-08-31,Rongai,31364,15508,6864,3717,5615,63068
2023-08-31,Githurai,10067,10712,7120,2301,1372,31573
2023-08-31,Mlolongo,20351,9531,6683,4452,7725,48742
2023-08-31,Ruaka,47944,21186,10745,3890,10807,94572
2023-08-31,Mlolongo,23742,12127,5244,3510,6836,51459
2023-08-31,Donholm,40335,15827,9695,4113,5069,75038
2023-08-31,Westlands,100720,23642,15796,8103,12017,160278
2023-08-31,Kileleshwa,92223,20603,12801,5534,11020,142181
2023-08-31,Embakasi,28433,14866,5352,3346,7395,59392
2023-08-31,Westlands,97631,25138,14428,8467,12663,158327
2023-08-31,Rongai,30545,16090,9425,3180,4958,64198
2023-08-31,Kasarani,22203,13481,5622,4751,7246,53303
2023-08-31,Umoja,28942,14793,4742,3479,7740,59696
2023-08-31,Thika,26791,10599,7015,2970,5748,53123
2023-08-31,Mlolongo,17127,8561,4830,3175,3047,36740
2023-08-31,Ruaka,48214,20860,8602,4558,9116,91350
2023-08-31,Ngong,37115,17704,7689,5587,6466,74560
2023-08-31,Embakasi,24339,14301,4895,4808,7774,56117
2023-08-31,Embakasi,26396,14181,8414,3624,5606,58221
2023-08-31,Thika,26281,11784,6043,3414,4704,52226
2023-08-31,Ruaka,52490,17726,11342,3479,10877,95914
2023-08-31,South B,42393,18582,11267,5897,8315,86455
2023-08-31,Juja,18284,7472,6936,4396,6829,43917
2023-08-31,Kileleshwa,91759,19876,10645,6223,13585,142088
2023-08-31,Embakasi,25809,14962,5961,3961,9317,60010
2023-08-31,Ruiru,22216,10317,5411,3037,7461,48442
2023-08-31,Donholm,42121,19250,7524,5545,9590,84029
2023-08-31,Githurai,14889,10071,4893,3456,3190,36500
2023-08-31,Ruiru,22207,12328,8423,3736,7870,54564
2023-08-31,Ruaka,48025,16797,9937,3771,7087,85617
2023-08-31,Kileleshwa,87567,20850,12822,4596,12029,137864
2023-08-31,Westlands,101734,27533,14476,7797,15444,166984
2023-08-31,Thika,19306,11136,4012,4553,5047,44054
2023-08-31,Donholm,42849,14055,8479,4130,5084,74596
2023-08-31,Mlolongo,21613,8293,4251,3487,3483,41127
2023-08-31,Kikuyu,25193,11264,4285,4139,3154,48035
2023-08-31,South B,42555,17315,8939,5664,8286,82760
2023-08-31,Thika,26758,12780,4168,3350,8181,55237
2023-08-31,Kitengela,30792,13549,6689,4653,3926,59609
2023-08-31,Mlolongo,23764,12424,7134,2025,3598,48945
2023-08-31,Githurai,10473,7958,5376,1929,1607,27344
2023-08-31,Westlands,101761,26529,12711,6935,11201,159137
2023-08-31,Kasarani,24845,13440,4786,5236,4610,52917
2023-08-31,Juja,17382,7442,3587,2119,4465,34995
2023-08-31,Thika,22687,10025,4737,2986,8909,49344
2023-08-31,Kileleshwa,91426,21936,9457,6388,10569,139776
2023-08-31,Juja,17635,10351,4324,3136,4972,40418
2023-08-31,Donholm,39143,15966,9688,5224,7884,77904
2023-08-31,Rongai,34868,14798,7735,4814,5774,67989
2023-08-31,Thika,22747,12541,7757,3649,8882,55576
2023-08-31,Mlolongo,19264,9534,5396,2147,3961,40302
2023-08-31,Westlands,101251,24684,16089,6968,16818,165810
2023-08-31,Rongai,36916,12868,8905,2975,8824,70488
2023-08-31,Mlolongo,23038,12596,6387,3418,2743,48182
2023-08-31,Kileleshwa,88268,24497,11688,5832,13618,143903
2023-08-31,Ruaka,51473,17671,9830,4296,8396,91666
2023-08-31,Ruaka,50212,17853,8415,5441,7057,88978
2023-08-31,Kikuyu,26038,13835,6203,4302,4936,55314
2023-08-31,Ruaka,54193,20799,12647,5478,8793,101910
2023-08-31,Thika,21153,14277,4993,2407,6692,49522
2023-08-31,Thika,22048,12399,6927,4380,7892,53646
2023-08-31,Ruiru,22539,12468,6800,2846,7697,52350
2023-08-31,Ngong,35529,13626,6883,4059,8115,68211
2023-08-31,Thika,23979,14881,4829,2306,5714,51709
2023-08-31,Ruiru,19334,12738,7147,2691,6738,48648
2023-08-31,Rongai,34531,13614,8125,2748,7733,66751
2023-08-31,Ruiru,19397,10368,7439,3877,4435,45516
2023-08-31,Westlands,103299,22280,14735,5612,13663,159589
2023-08-31,Karen,161306,26898,15371,9630,19781,232987
2023-08-31,Mlolongo,21473,9086,7034,2294,5808,45695
2023-08-31,Westlands,96692,24400,12688,6828,12508,153116
2023-08-31,Ruiru,24340,10272,5937,2831,6486,49866
2023-08-31,Githurai,13672,9246,4146,4134,1956,33155
2023-08-31,Mlolongo,23025,12125,5068,2332,4375,46925
2023-08-31,Juja,17906,11748,7720,1940,6661,45975
2023-08-31,Kikuyu,24226,13649,6693,4467,4321,53356
2023-08-31,Juja,17858,11677,6376,4082,6428,46421
2023-08-31,Ruiru,26275,11068,4361,4766,5078,51548
2023-08-31,Westlands,96338,25352,15612,7401,16063,160766
2023-08-31,Embakasi,26350,14819,7120,4400,9323,62012
2023-08-31,Karen,165488,29487,16507,7322,15908,234713
2023-08-31,Umoja,25900,14279,4506,5142,9028,58855
2023-08-31,Mlolongo,24441,8751,6992,3975,7601,51760
2023-08-31,Westlands,101923,27808,14823,6948,16343,167845
2023-08-31,Mlolongo,21937,8882,6464,3784,3816,44883
2023-08-31,Thika,22935,13034,6484,4671,6816,53940
2023-08-31,Kitengela,28613,16058,4932,3314,9137,62054
2023-08-31,Embakasi,29296,16277,5367,4010,6113,61063
2023-08-31,Ruiru,23116,13663,7688,4991,2582,52040
2023-08-31,Umoja,28779,15107,7660,3251,4296,59093
2023-08-31,South B,47338,14836,8536,4093,7966,82770
2023-08-31,Juja,14472,11389,6694,3421,5194,41170
2023-08-31,South B,42098,15937,9438,5974,7305,80752
2023-08-31,Langata,59975,17825,11946,4465,8472,102684
2023-08-31,Ngong,39520,13785,7438,3405,5003,69150
2023-08-31,South B,44937,19753,11036,3638,7177,86542
2023-08-31,Thika,23365,8971,5044,4129,3067,44576
2023-08-31,Mlolongo,24058,8146,6336,3288,3405,45233
2023-08-31,Kileleshwa,84733,20344,13722,5339,9795,133933
2023-08-31,Thika,22736,12149,8307,4001,4645,51838
2023-08-31,Ruiru,23321,10615,4678,2633,7226,48473
2023-08-31,Langata,59813,20572,11713,6383,13518,112000
2023-08-31,Embakasi,25851,16799,4879,4215,5620,57364
2023-08-31,Umoja,29221,13483,8028,2971,7258,60961
2023-08-31,Mlolongo,19215,13483,5571,3356,2570,44195
2023-08-31,Karen,168099,28106,15646,7866,16795,236513
2023-08-31,Umoja,27211,11737,4869,4611,4216,52644
2023-08-31,Umoja,30157,14416,6287,4560,7078,62498
2023-08-31,South B,45450,14501,11388,6304,9484,87128
2023-08-31,Langata,59439,19210,12996,5619,13774,111039
2023-08-31,Kileleshwa,86228,22156,10635,5846,13040,137905
2023-08-31,Langata,62869,22827,13180,5282,10405,114564
2023-08-31,Kasarani,22537,12977,4857,3471,6204,50046
2023-08-31,South B,45847,18300,7532,3740,7456,82876
2023-08-31,Karen,168695,30050,16808,7920,19691,243165
2023-08-31,Kasarani,19768,13634,8307,4713,4103,50525
2023-08-31,Westlands,98992,26338,13397,6396,11799,156922
2023-08-31,Kasarani,19727,9140,6426,3945,3670,42908
2023-08-31,Githurai,10262,11152,4809,4474,2695,33393
2023-08-31,Mlolongo,18129,11150,5994,4509,7851,47633
2023-08-31,Ruaka,49566,21084,12437,4343,12158,99588
2023-08-31,Kasarani,20138,13211,4404,2941,6012,46706
2023-08-31,Langata,57879,17918,10443,6370,11084,103695
2023-08-31,Ruaka,53935,22120,12037,5003,8814,101909
2023-08-31,South B,44759,21801,11260,3567,6114,87502
2023-08-31,Umoja,28507,14920,8219,2590,8390,62626
2023-08-31,Westlands,99571,26107,15685,7320,16236,164919
2023-08-31,Donholm,37145,21136,10349,3167,10183,81980
2023-08-31,Langata,58323,22770,13216,4899,8739,107947
2023-08-31,Ngong,35532,15614,8237,5450,8089,72921
2023-08-31,Kileleshwa,89784,24491,9546,6040,12165,142026
2023-08-31,Mlolongo,17147,13486,6850,2793,4115,44391
2023-08-31,Mlolongo,22859,11873,7420,2492,8334,52978
2023-08-31,Kitengela,31316,15424,4696,4432,5776,61644
2023-08-31,Embakasi,29264,13271,5274,3084,6908,57801
2023-08-31,Langata,63284,21024,12644,4019,9189,110161
2023-08-31,Thika,19403,11070,4641,4269,6017,45400
2023-08-31,Donholm,41456,16158,9795,3294,10142,80844
2023-08-31,Karen,168588,30439,15202,7232,15865,237327
2023-08-31,Githurai,8563,7592,5845,2676,2854,27531
2023-08-31,Kasarani,25137,13236,7752,4768,4678,55571
2023-08-31,Kitengela,26733,14542,6092,4348,3596,55311
2023-08-31,Rongai,36467,15972,7511,4646,7648,72244
2023-08-31,Langata,64162,20430,11459,4518,10290,110860
2023-08-31,Kikuyu,20573,11272,5917,4660,4477,46899
2023-08-31,Donholm,40883,17784,10156,4301,7917,81040
2023-08-31,Rongai,33678,14034,6991,4108,4901,63712
2023-08-31,Umoja,31046,12641,7112,2465,9040,62304
2023-08-31,Umoja,29601,12126,6451,2425,7831,58434
2023-08-31,Westlands,96937,22957,16051,5573,14696,156214
2023-08-31,Westlands,97565,24162,12270,7653,15606,157256
2023-08-31,Juja,17665,8653,3497,3150,3323,36288
2023-08-31,Embakasi,30999,16362,7863,2808,5598,63630
2023-08-31,Ruiru,22967,10533,8251,4818,6775,53344
2023-08-31,Ruaka,54044,20479,8962,5704,7899,97088
2023-08-31,Umoja,27871,13364,4711,4019,9375,59340
2023-08-31,Umoja,26414,11249,8159,3102,6787,55711
2023-08-31,Rongai,36769,18036,6458,5079,4847,71189
2023-08-31,Kikuyu,21716,12984,9100,2485,7103,53388
2023-08-31,Rongai,34775,16822,7530,3323,4327,66777
2023-08-31,Westlands,95666,27240,12853,7967,13398,157124
2023-08-31,Umoja,24525,13057,7843,3440,9043,57908
2023-08-31,Westlands,102158,25823,13423,7763,16580,165747
2023-08-31,Thika,20729,12290,5640,4315,6344,49318
2023-08-31,Ruiru,25820,11771,6868,3183,4213,51855
2023-08-31,Juja,14790,9946,3748,3181,4862,36527
2023-08-31,Juja,20918,10025,5603,3167,3310,43023
2023-08-31,Kileleshwa,90281,22842,12262,5736,14411,145532
2023-08-31,Kikuyu,24679,13853,7298,4322,8275,58427
2023-08-31,Umoja,26769,17022,7136,4639,5373,60939
2023-08-31,Langata,63449,20546,12643,6648,13678,116965
2023-08-31,Karen,161173,27482,15939,7053,16823,228471
2023-08-31,South B,45765,16862,10352,4251,7504,84735
2023-08-31,Rongai,33821,17049,5157,4206,5583,65816
2023-08-31,Kitengela,26638,12941,8650,2317,5441,55987
2023-08-31,Westlands,96940,27814,12864,6677,16023,160318
2023-08-31,Karen,167126,29080,19136,8647,18477,242467
2023-08-31,Kileleshwa,92006,25669,13956,5584,12578,149793
2023-08-31,South B,44353,19864,11229,3550,7769,86766
2023-08-31,Ruaka,51235,20831,12724,4050,11239,100079
2023-08-31,Karen,162764,30130,15444,8831,16399,233569
2023-08-31,Kitengela,31038,12154,7306,2392,5753,58643
2023-08-31,Rongai,32566,14862,6055,2722,9776,65981
2023-08-31,Mlolongo,19388,9621,6505,4883,3503,43900
2023-08-31,Ruaka,51543,20158,12274,4865,12301,101141
2023-08-31,Embakasi,29933,16639,5041,3202,9349,64164
2023-08-31,Kasarani,26066,14452,6151,5097,5321,57087
2023-08-31,Donholm,40630,15378,6437,5426,9783,77653
2023-08-31,Westlands,98820,25176,16035,8482,13730,162243
2023-08-31,Juja,15027,10523,4353,4636,3944,38483
2023-08-31,Githurai,15416,11986,3167,3130,2180,35880
2023-08-31,Kileleshwa,88246,24487,12365,5849,13289,144236
2023-08-31,Westlands,99233,27600,14378,7815,16038,165064
2023-08-31,Umoja,31860,11695,4792,5094,6657,60098
2023-08-31,Mlolongo,22896,10120,7802,2307,6043,49168
2023-08-31,Westlands,100711,22422,12919,6764,15699,158515
2023-08-31,Rongai,37599,13145,7478,5368,7150,70740
2023-08-31,Kasarani,25158,14562,4311,3325,5117,52473
2023-08-31,Umoja,29778,12604,5266,4298,5756,57702
2023-08-31,Langata,58969,23168,11829,5518,8192,107677
2023-08-31,Umoja,25468,16810,7571,2890,6823,59562
2023-08-31,Kasarani,24745,11577,7135,2287,6932,52676
2023-08-31,Langata,62787,18184,11404,6497,12537,111410
2023-08-31,Kitengela,27993,14961,5620,4875,7333,60782
2023-08-31,Mlolongo,23070,8385,7118,2528,4887,45988
2023-08-31,Karen,166366,26948,15399,8932,15164,232810
2023-08-31,Karen,162895,26648,16632,8478,15193,229847
2023-08-31,Rongai,31505,16679,7778,3903,7359,67224
2023-08-31,Rongai,31373,17439,7837,4520,7249,68418
2023-08-31,Westlands,96583,27538,13528,5645,15033,158327
2023-08-31,Juja,16813,9058,7629,4577,3515,41592
2023-08-31,Thika,21750,12639,4433,4818,8805,52445
2023-08-31,Kikuyu,25485,10802,6635,2095,8618,53635
2023-08-31,Westlands,98371,26301,16110,6105,15090,161977
2023-08-31,Kikuyu,22797,10599,4539,2814,4846,45595
2023-08-31,Embakasi,28581,11744,6632,2946,4558,54461
2023-08-31,Kasarani,26196,9597,8275,4220,4237,52525
2023-08-31,Githurai,14230,7830,3942,2647,4681,33331
2023-08-31,Embakasi,27017,12548,6572,2362,6316,54815
2023-08-31,Mlolongo,19777,13444,5984,2598,3819,45622
2023-08-31,Embakasi,27610,13342,5096,3866,6675,56589
2023-08-31,Githurai,13426,10202,5217,2082,3970,34898
2023-08-31,South B,46298,17469,10506,6004,6051,86329
2023-08-31,Kasarani,24540,11177,9613,4289,2392,52011
2023-08-31,Mlolongo,20300,9420,6464,2287,4990,43461
2023-08-31,Langata,61870,18002,10819,4100,12399,107191
2023-08-31,Embakasi,27660,15418,7207,3388,7205,60878
2023-08-31,Mlolongo,24073,13030,7061,2484,8118,54766
2023-08-31,Kileleshwa,85243,21540,13644,5321,11121,136869
2023-08-31,Embakasi,29594,14489,4951,2887,9215,61136
2023-08-31,Donholm,38559,14918,8481,3597,7343,72897
2023-08-31,Juja,15858,11960,6546,3618,3311,41293
2023-08-31,Ngong,43173,15601,7575,5338,6198,77884
2023-08-31,Juja,15499,9450,6418,2678,5710,39755
2023-08-31,Thika,20638,9382,6983,4380,7058,48441
2023-08-31,Ruaka,48930,17818,10622,4644,6978,88992
2023-08-31,Thika,26637,11800,6556,4815,3106,52914
2023-08-31,Kitengela,25715,12444,6520,2789,9218,56686
2023-08-31,Kasarani,26289,13666,6601,2654,7352,56562
2023-08-31,Ruiru,22624,13047,8277,4143,7752,55843
2023-08-31,Kitengela,27325,13765,7828,2906,9394,61218
2023-08-31,Langata,60550,21862,11369,6010,9180,108972
2023-08-31,Donholm,36954,19240,8589,4011,5924,74717
2023-08-31,Kikuyu,21035,13823,5817,4269,7021,51965
2023-08-31,Karen,166414,29033,18606,6910,15314,236278
2023-08-31,Githurai,11960,7748,4497,4688,3430,32324
2023-08-31,Thika,26864,10656,5634,2104,4287,49545
2023-08-31,Langata,59811,20627,14516,6871,10330,112155
2023-08-31,Langata,60849,23318,9573,5996,10061,109798
2023-08-31,Ruaka,53630,19577,12163,5977,6815,98162
2023-08-31,Ngong,37544,16335,10498,4285,10177,78838
2023-08-31,Embakasi,29356,17027,4790,4676,5057,60906
2023-08-31,Mlolongo,19596,12413,5179,2890,4399,44477
2023-08-31,Kileleshwa,84502,20560,12786,6161,9187,133196
2023-08-31,Karen,163981,26014,17276,7431,18428,233131
2023-08-31,Githurai,13745,6783,3653,3254,3635,31071
2023-08-31,Kitengela,31175,14763,8441,4977,7492,66848
2023-08-31,Ngong,42790,18658,9019,5642,10466,86574
2023-08-31,Ruaka,51301,24082,13350,3572,11485,103790
2023-08-31,Karen,166061,25578,15394,7433,19274,233741
2023-08-31,Westlands,96444,28007,16006,7023,11162,158642
2023-08-31,Kileleshwa,90303,24894,12492,5252,10446,143387
2023-08-31,Karen,163243,25388,15485,9563,19128,232808
2023-08-31,Kileleshwa,85090,25100,11007,5663,10475,137335
2023-08-31,Karen,161740,29760,16304,8026,18686,234517
2023-08-31,Westlands,99905,27746,12880,7951,15996,164478
2023-08-31,Donholm,35828,16973,8022,4995,4568,70385
2023-08-31,Thika,24267,10054,7683,3291,8916,54211
2023-08-31,Ruaka,46888,19523,12152,5151,8211,91925
2023-08-31,Githurai,10038,10366,4907,2987,3755,32054
2023-08-31,Kikuyu,20311,8993,4373,3915,8166,45758
2023-08-31,Mlolongo,23079,12076,5730,3441,4589,48915
2023-08-31,Kasarani,22019,14804,5865,3097,5277,51062
2023-08-31,Langata,64919,19006,13694,5868,11691,115179
2023-08-31,Kikuyu,26663,14536,6391,4922,5582,58094
2023-08-31,Umoja,29545,13586,7551,2998,4759,58439
2023-08-31,Umoja,31739,17085,4284,2401,6925,62434
2023-08-31,Kikuyu,23311,14002,4143,3297,8139,52892
2023-08-31,Embakasi,25531,13824,5617,2760,4889,52621
2023-08-31,Rongai,32509,17890,8432,4500,7277,70608
2023-08-31,Ngong,39500,14155,8314,5561,7012,74541
2023-08-31,Westlands,102546,26008,14481,7510,11299,161844
2023-08-31,Rongai,33202,16437,6863,5086,4658,66246
2023-08-31,Karen,165356,26123,19299,9564,18429,238772
2023-08-31,South B,43460,16711,11013,5570,9530,86285
2023-08-31,Kasarani,22723,11290,7216,3863,3844,48936
2023-08-31,Ngong,36316,14734,7039,3544,6340,67972
2023-08-31,Umoja,28322,13009,6558,3236,7641,58766
2023-08-31,Githurai,13317,9075,6089,2441,4417,35340
2023-08-31,Rongai,34756,12399,7248,4571,9161,68135
2023-08-31,Githurai,13368,6751,4182,2973,5684,32959
2023-08-31,Rongai,34014,12668,6167,2899,7386,63134
2023-08-31,Rongai,31150,14220,7347,2961,6214,61892
2023-08-31,Westlands,100750,27750,15697,7523,14857,166577
2023-08-31,Karen,163949,29008,16834,9025,14681,233498
2023-08-31,Mlolongo,24067,10474,3883,3657,3725,45806
2023-08-31,Mlolongo,17475,10921,6064,3621,7953,46034
2023-08-31,Kasarani,20507,9279,4134,4517,8075,46512
2023-08-31,Donholm,42893,14281,6249,3626,9587,76635
2023-08-31,Thika,19612,14315,6749,4669,7145,52490
2023-08-31,Githurai,9695,8744,3325,4039,2660,28464
2023-08-31,Kikuyu,23271,13056,4908,3078,7715,52028
2023-08-31,Umoja,31915,13099,5324,2398,9179,61915
2023-08-31,Kasarani,26806,14790,7667,4799,7637,61699
2023-08-31,Donholm,42494,18252,7887,3617,5018,77267
2023-08-31,Mlolongo,20140,12139,7136,4371,3088,46874
2023-08-31,Kikuyu,20602,14076,8125,5008,5128,52939
2023-08-31,Embakasi,27823,13229,6400,3077,9157,59686
2023-08-31,Kitengela,25361,12047,4595,2486,8744,53233
2023-08-31,Donholm,35750,18139,8097,4277,6230,72492
2023-08-31,Langata,60115,23033,10153,6225,13664,113191
2023-08-31,Ruiru,24748,9028,6502,4923,4677,49878
2023-08-31,Ngong,38487,13400,7655,3240,8286,71067
2023-08-31,Langata,58851,21048,13827,4363,13317,111407
2023-08-31,Langata,60060,19679,9608,5284,8910,103542
2023-08-31,Ruiru,22495,9308,4332,3527,3405,43067
2023-08-31,South B,44435,14583,9646,5345,10060,84070
2023-08-31,Rongai,36280,15866,7964,2853,7526,70489
2023-08-31,Kasarani,21535,9558,5570,4202,3835,44700
2023-08-31,Ruaka,51922,17215,10185,5628,8898,93848
2023-08-31,Langata,60701,19828,10108,4928,9063,104629
2023-08-31,Donholm,39809,15728,7676,4881,9229,77322
2023-08-31,Mlolongo,17914,13316,6016,2031,4967,44244
2023-08-31,Ngong,40104,15625,7226,2924,7634,73512
2023-08-31,South B,48075,19856,8511,3665,8220,88328
2023-08-31,Embakasi,29459,12601,6987,4466,9072,62585
2023-08-31,Mlolongo,17941,12205,3755,2719,7486,44106
2023-08-31,Westlands,99012,26334,15082,6685,11308,158421
2023-08-31,Juja,13594,8735,4713,3795,6933,37770
2023-08-31,Ngong,37483,18101,7793,4547,5917,73840
2023-08-31,Kasarani,26793,9396,6041,4846,7815,54891
2023-08-31,Kasarani,22161,12768,6047,2572,5693,49241
2023-08-31,Thika,21882,12631,5247,3368,3819,46947
2023-08-31,Mlolongo,23121,13247,4235,2669,8325,51597
2023-08-31,Juja,14739,8415,4571,4084,2428,34237
2023-08-31,Kasarani,22515,10367,7348,4707,6433,51370
2023-08-31,Ruaka,53869,21154,11601,3514,6762,96900
2023-08-31,Ruiru,19970,13097,5522,3611,2696,44896
2023-08-31,Ruiru,25220,13574,4919,4854,2836,51403
2023-08-31,Thika,22476,9524,7520,2296,7465,49281
2023-08-31,Embakasi,28582,11232,4522,4353,6843,55532
2023-08-31,Juja,17521,10701,6100,2025,5220,41567
2023-08-31,Mlolongo,22833,10916,7824,4066,3252,48891
2023-08-31,Githurai,13913,9908,4807,4686,3818,37133
2023-08-31,Ruaka,51171,18445,12380,3661,10488,96145
2023-08-31,Langata,58388,18381,9629,6639,10995,104033
2023-08-31,Ruiru,20735,10863,7036,5063,2718,46415
2023-08-31,Umoja,28453,16506,4464,3848,7581,60852
2023-08-31,Ngong,39130,17154,10221,3030,9867,79401
2023-08-31,Kileleshwa,86693,21958,10450,4660,12124,135885
2023-08-31,Karen,164186,25704,18090,8959,18837,235777
2023-08-31,Ruaka,48325,21237,8956,6090,7412,92020
2023-08-31,Umoja,31881,11651,6401,4080,5853,59866
2023-08-31,Kikuyu,26551,13719,8149,2148,6980,57547
